Date,sensor_11,sensor_12,sensor_04,sensor_10,sensor_48,sensor_50,sensor_05,sensor_02,sensor_06,label
04-07-2018 17:04,0,0,0.186932569,0.002869502,0.213186831,0.027173924,0.005954155,0,0.439764116,0
04-07-2018 17:05,0,0,0.184799565,0.004559999,0.215384999,0.028260874,0.005954155,0,0.443976418,0
04-07-2018 17:06,0,0,0.184799553,0.003149645,0.213186831,0.027173924,0.005954155,0,0.441870267,0
04-07-2018 17:07,0,0,0.184621794,0.003281025,0.213186936,0.02717392,0.005954155,0,0.441027783,0
04-07-2018 17:08,0,0,0.183733046,0.006165528,0.213186936,0.02717392,0.005954155,0,0.441027783,0
04-07-2018 17:09,0,0,0.184977301,0.004256136,0.213186936,0.02717392,0.005954155,0,0.44229145,0
04-07-2018 17:10,0,0,0.183022021,0.003204609,0.213186936,0.02717392,0.005954155,0,0.440185357,0
04-07-2018 17:11,0,0,0.182133333,0.002791108,0.213186936,0.02717392,0.005954157,0,0.441449025,0
04-07-2018 17:12,0,0,0.182488791,0.006690407,0.213186936,0.02717392,0.005954157,0,0.441027783,0
04-07-2018 17:13,0,0,0.183022045,0.007347143,0.213186936,0.02717392,0.005656451,0,0.437657965,0
04-07-2018 17:14,0,0,0.185332819,0.003666242,0.213186936,0.02717392,0.005656447,0,0.440185357,0
04-07-2018 17:15,0,0,0.18319978,0.004606093,0.213186936,0.02717392,0.005656447,0,0.44229145,0
04-07-2018 17:16,0,0,0.181244512,0.002046208,0.213186936,0.02717392,0.005656447,0,0.440185357,0
04-07-2018 17:17,0,0,0.18319978,0.004383713,0.213186936,0.02717392,0.005656447,0,0.441449025,0
04-07-2018 17:18,0,0,0.183733046,0.002667451,0.213186936,0.02717392,0.005656447,0,0.440185357,0
04-07-2018 17:19,0,0,0.196708908,0.002167537,0.213186936,0.02717392,0.005656447,0,0.439764116,0
04-07-2018 17:20,0,0,0.198664152,0.000681401,0.213186831,0.02717392,0.005656447,0,0.439342874,0
04-07-2018 17:21,0,0,0.20239694,0.000328649,0.21098917,0.027173924,0.005656447,0,0.440185357,0
04-07-2018 17:22,0,0,0.205240968,0,0.21098917,0.02717392,0.005656447,0,0.441870267,0
04-07-2018 17:23,0,0,0.203463471,0.000101629,0.213186831,0.02717392,0.005656447,0,0.439342874,0
04-07-2018 17:24,0,0,0.19990843,2.45E-05,0.213186831,0.02717392,0.005656447,0,0.440185357,0
04-07-2018 17:25,0,0,0.19990843,0.006770399,0.21098917,0.027173924,0.005656447,0,0.439764116,0
04-07-2018 17:26,0,0,0.201330363,0.007056438,0.210989091,0.025000025,0.005656447,0,0.439342874,0
04-07-2018 17:27,0,0,0.19990843,0.007579232,0.210989091,0.025000018,0.005656447,5.60E-06,0.441027783,0
04-07-2018 17:28,0,0,0.200974938,0.010575604,0.210989091,0.025000018,0.005656451,0,0.440185357,0
04-07-2018 17:29,0,0,0.19813091,0.008381605,0.210989091,0.025000018,0.005656447,0,0.441027783,0
04-07-2018 17:30,0,0,0.200263925,0.00729742,0.210989091,0.025000018,0.005656447,0.000628592,0.44229145,0
04-07-2018 17:31,0,0,0.205240968,0.005556436,0.210989091,0.025000018,0.005656447,9.64E-05,0.443133934,0
04-07-2018 17:32,0,0,0.201330433,0.002801954,0.21098917,0.025000018,0.005656447,1.48E-05,0.439764116,0
04-07-2018 17:33,0,0,0.201330433,0.002461637,0.213186831,0.025000018,0.005656447,0.001195748,0.441449025,0
04-07-2018 17:34,0,0,0.199552912,0.001545055,0.213186936,0.025000018,0.005656447,0.000211298,0.44229145,0
04-07-2018 17:35,0,0,0.201330433,0.000470358,0.213186936,0.025000018,0.005656447,3.24E-05,0.443133934,0
04-07-2018 17:36,0,0,0.199552912,0.00029954,0.213186936,0.025000018,0.005656447,0.001895136,0.441027783,0
04-07-2018 17:37,0,0,0.200619443,0.003522836,0.213186831,0.025000025,0.005656447,0.001669626,0.439764116,0
04-07-2018 17:38,0,0,0.199375165,0.004609086,0.21098917,0.023913076,0.005656447,0.000256006,0.443976418,0
04-07-2018 17:39,0,0,0.200263925,0.003195567,0.213186831,0.023913059,0.005656447,0.000818593,0.439764116,0
04-07-2018 17:40,0,0,0.204352231,0.000914222,0.213186936,0.023913059,0.005656447,0.005855541,0.439342874,0
04-07-2018 17:41,0,0,0.201508206,0.001862066,0.213186936,0.023913076,0.005656447,0.000897839,0.441449025,0
04-07-2018 17:42,0,0,0.198841923,0.002654811,0.213186936,0.025000025,0.005656447,0.000137667,0.439764116,0
04-07-2018 17:43,0,0,0.198841923,0.005736403,0.213186831,0.025000018,0.005656451,0.01684382,0.44229145,0
04-07-2018 17:44,0,0,0.196708908,0.005586857,0.21098917,0.025000018,0.005656447,0.003841593,0.441449025,0
04-07-2018 17:45,0,0,0.200263925,0.007999744,0.213186831,0.025000018,0.005656447,0.000607737,0.441027783,0
04-07-2018 17:46,0,0,0.196708908,0.006347787,0.213186936,0.025000025,0.005656447,0.014441527,0.44229145,0
04-07-2018 17:47,0,0,0.20239694,0.007975302,0.213186936,0.023913076,0.005656447,0.006693575,0.439342874,0
04-07-2018 17:48,0,0,0.20061942,0.007890062,0.213186936,0.023913059,0.005656447,0.001026336,0.440185357,0
04-07-2018 17:49,0,0,0.201685951,0.009522867,0.213186936,0.023913059,0.005656447,0.007749528,0.441449025,0
04-07-2018 17:50,0,0,0.196886632,0.010415562,0.213186936,0.023913059,0.005656447,0.015255608,0.441449025,0
04-07-2018 17:51,0,0,0.199908407,0.018679211,0.213186936,0.023913059,0.005656447,0.002377461,0.440185357,0
04-07-2018 17:52,0,0,0.196175642,0.021270268,0.213186936,0.023913059,0.005656451,0.00442931,0.441449025,0
04-07-2018 17:53,0,0,0.19901967,0.017890594,0.213186936,0.023913059,0.005358735,0.037333035,0.44229145,0
04-07-2018 17:54,0,0,0.201330433,0.01827474,0.213186936,0.023913059,0.005358738,0.008050436,0.443133934,0
04-07-2018 17:55,0,0,0.201863698,0.017119772,0.213186936,0.023913076,0.005358738,0.002421155,0.44229145,0
04-07-2018 17:56,0,0,0.199375165,0.010886605,0.213186831,0.025000018,0.005358738,0.014421357,0.441027783,0
04-07-2018 17:57,0,0,0.199375165,0.010886605,0.213186831,0.025000018,0.005358738,0.014421357,0.441027783,0
04-07-2018 17:58,0,0,0.200797191,0.008836788,0.21098917,0.025000018,0.005358738,0.002458498,0.438921632,0
04-07-2018 17:59,0,0,0.199375165,0.013625006,0.213186831,0.025000018,0.005358738,0.028386584,0.439342874,0
04-07-2018 18:00,0,0,0.201685951,0.016047315,0.213186936,0.025000025,0.005358738,0.038705796,0.439764116,0
04-07-2018 18:01,0,0,0.199375165,0.019101051,0.213186936,0.023913076,0.005358738,0.009989165,0.439342874,0
04-07-2018 18:02,0,0,0.197775392,0.018007844,0.213186936,0.023913059,0.005358738,0.018867403,0.438921632,0
04-07-2018 18:03,0,0,0.200974938,0.015031199,0.213186936,0.023913059,0.005358738,0.053917555,0.443133934,0
04-07-2018 18:04,0,0,0.200974938,0.015031199,0.213186936,0.023913059,0.005358735,0.053917555,0.443133934,0
04-07-2018 18:05,6.53E-05,0,0.199552912,0.014334596,0.213186936,0.023913059,0.005656451,0.017535991,0.440185357,0
04-07-2018 18:06,0,0,0.203463471,0.010389599,0.213186831,0.023913076,0.005656447,0.068179612,0.441870267,0
04-07-2018 18:07,0,0,0.20061942,0.010661077,0.215384999,0.022826089,0.005656447,0.054549435,0.439764116,0
04-07-2018 18:08,4.20E-05,0,0.209684769,0.01022596,0.215384999,0.023913076,0.005656447,0.023027968,0.438921632,0
04-07-2018 18:09,2.07E-05,0,0.214839583,0.01210615,0.213186831,0.022826089,0.005656447,0.064815138,0.44229145,0
04-07-2018 18:10,5.03E-05,0,0.215906091,0.014318279,0.215384999,0.022826101,0.005656447,0.086512494,0.440185357,0
04-07-2018 18:11,0.000185344,0,0.213950899,0.013480067,0.215384781,0.022826101,0.005656451,0.049384749,0.440185357,0
04-07-2018 18:12,0,0,0.213595305,0.020374132,0.215384781,0.022826101,0.005358735,0.070138744,0.440185357,0
04-07-2018 18:13,0,0,0.213773076,0.018985609,0.215384781,0.022826101,0.005656451,0.110786033,0.435130572,0
04-07-2018 18:14,0,0,0.213950823,0.015005008,0.215384999,0.022826101,0.005358735,0.075643701,0.441449025,0
04-07-2018 18:15,0,0,0.212528797,0.01140752,0.219780322,0.022826101,0.005358738,0.084657932,0.439764116,0
04-07-2018 18:16,0,0,0.215372825,0.015743934,0.219780277,0.022826101,0.005358738,0.14168387,0.440185357,0
04-07-2018 18:17,2.62E-05,0,0.215195078,0.016891766,0.219780322,0.022826101,0.005358738,0.110165932,0.441870267,0
04-07-2018 18:18,0.000208513,0,0.2139508,0.015500438,0.221977983,0.022826101,0.005358738,0.096664906,0.440185357,0
04-07-2018 18:19,0,0,0.214484065,0.014057765,0.221977983,0.022826101,0.005358738,0.158937391,0.439342874,0
04-07-2018 18:20,0,0,0.21323981,0.019042261,0.224176151,0.022826089,0.005358738,0.147636377,0.441027783,0
04-07-2018 18:21,0,0,0.213595305,0.021773817,0.224175967,0.021739139,0.005358738,0.097650487,0.443133934,0
04-07-2018 18:22,0,0,0.214839583,0.019283111,0.224175967,0.021739142,0.005358735,0.147225177,0.443555176,0
04-07-2018 18:23,0,0,0.216972599,0.032624492,0.224175967,0.021739142,0.005061029,0.177192913,0.438079206,0
04-07-2018 18:24,0,0,0.213595305,0.028088798,0.224176151,0.021739142,0.00506103,0.122852447,0.439764116,0
04-07-2018 18:25,0,0,0.214484065,0.024666981,0.226373813,0.021739142,0.00506103,0.138469366,0.443555176,0
04-07-2018 18:26,0,0,0.213061992,0.022902313,0.226373813,0.021739142,0.00506103,0.197707837,0.44229145,0
04-07-2018 18:27,0,0,0.213950823,0.019866591,0.230769136,0.021739142,0.00506103,0.156181687,0.439764116,0
04-07-2018 18:28,0,0,0.21412857,0.017337892,0.230769136,0.021739142,0.00506103,0.144111873,0.440185357,0
04-07-2018 18:29,0.000102753,0,0.218216854,0.018726447,0.232967303,0.021739142,0.00506103,0.207456549,0.440185357,0
04-07-2018 18:30,0.000764761,0,0.210040264,0.025274544,0.230769136,0.021739142,0.00506103,0.18315302,0.438079206,0
04-07-2018 18:31,0.010206116,0,0.216972599,0.030582962,0.232967303,0.021739142,0.00506103,0.139575067,0.441027783,0
04-07-2018 18:32,0.016527098,0,0.212173303,0.03226435,0.232967155,0.021739142,0.00506103,0.198810139,0.441027783,0
04-07-2018 18:33,0.02031055,0,0.229948484,0.03756417,0.232967155,0.021739139,0.005061029,0.204906446,0.439342874,0
04-07-2018 18:34,0.021231542,0,0.231370463,0.046985751,0.232967303,0.019565241,0.005358735,0.144110373,0.439342874,0
04-07-2018 18:35,0.02290657,0,0.230837221,0.046236527,0.235165,0.019565225,0.005358738,0.18334232,0.44229145,0
04-07-2018 18:36,0.023957859,0,0.227637698,0.044190061,0.237362626,0.019565225,0.005358738,0.220570465,0.440185357,0
04-07-2018 18:37,0.025456322,0,0.230303979,0.041319532,0.237362845,0.019565225,0.005358738,0.162772195,0.441027783,0
04-07-2018 18:38,0.022130796,0,0.229770713,0.041864846,0.237362845,0.019565225,0.005358738,0.188926627,0.443133934,0
04-07-2018 18:39,0.021846806,0,0.236169759,0.037959995,0.237362626,0.019565225,0.005358738,0.232532879,0.441027783,0
04-07-2018 18:40,0.023164474,0,0.226926685,0.036874301,0.241758456,0.019565225,0.005358738,0.165254198,0.440185357,0
04-07-2018 18:41,0.025251606,0,0.231903797,0.04620075,0.241758342,0.019565225,0.005358738,0.200842241,0.443133934,0
04-07-2018 18:42,0.025172975,0,0.247545871,0.0500094,0.241758342,0.019565241,0.005358738,0.212982756,0.439764116,0
04-07-2018 18:43,0.024380486,0,0.246834881,0.054331423,0.241758456,0.018478291,0.005358738,0.162306195,0.444397601,0
04-07-2018 18:44,0.022691366,0,0.247545871,0.050816832,0.243956117,0.018478281,0.005358738,0.238771487,0.439342874,0
04-07-2018 18:45,0.02214482,0,0.261054998,0.070018989,0.243956186,0.018478281,0.005358738,0.185954223,0.441870267,0
04-07-2018 18:46,0.022559834,0,0.267631814,0.068600112,0.243956117,0.018478281,0.005358738,0.203934145,0.44229145,0
04-07-2018 18:47,0.02399638,0,0.261766011,0.068461563,0.246154285,0.018478281,0.005358738,0.236623284,0.441449025,0
04-07-2018 18:48,0.021966191,0,0.262832519,0.06603672,0.246154032,0.018478281,0.005358738,0.182554719,0.439342874,0
04-07-2018 18:49,0.022962549,0,0.259455248,0.069823363,0.246154032,0.018478281,0.005358735,0.264331717,0.441027783,0
04-07-2018 18:50,0.022406835,0,0.260344009,0.075820377,0.246154032,0.018478281,0.005358738,0.195343134,0.439342874,0
04-07-2018 18:51,0.023934446,0,0.25909973,0.092512854,0.246154285,0.018478281,0.005358738,0.258947911,0.44229145,0
04-07-2018 18:52,0.024857569,0,0.263010266,0.094837597,0.24835144,0.018478281,0.005358738,0.23311608,0.44229145,0
04-07-2018 18:53,0.026572336,0,0.257144463,0.101928022,0.248351683,0.018478281,0.005358738,0.245824095,0.440185357,0
04-07-2018 18:54,0.026746922,0,0.260166261,0.108119623,0.24835144,0.018478281,0.005358738,0.300645661,0.441027783,0
04-07-2018 18:55,0.028945387,0,0.264076797,0.111112447,0.252747269,0.018478281,0.005358738,0.237258585,0.441027783,0
04-07-2018 18:56,0.031429364,0,0.262832519,0.115715876,0.252747373,0.018478281,0.005358738,0.240511789,0.439764116,0
04-07-2018 18:57,0.031429364,0,0.262832519,0.115715876,0.252747373,0.018478281,0.005358738,0.240511789,0.439764116,0
04-07-2018 18:58,0.032974417,0,0.262121506,0.122548537,0.252747269,0.018478281,0.005358738,0.281744038,0.439764116,0
04-07-2018 18:59,0.032905479,0,0.261943782,0.125931527,0.254945437,0.018478281,0.005358738,0.228950575,0.44229145,0
04-07-2018 19:00,0.032886193,0,0.258033223,0.126989979,0.252747269,0.018478281,0.005358738,0.278095434,0.439764116,0
04-07-2018 19:01,0.034736095,0,0.259632996,0.121827199,0.252747269,0.018478281,0.005358738,0.238314586,0.439342874,0
04-07-2018 19:02,0.03658845,0,0.261232769,0.118787374,0.254945437,0.018478281,0.005358738,0.292688451,0.439342874,0
04-07-2018 19:03,0.038018516,7.91E-05,0.263899026,0.111478987,0.257143098,0.018478281,0.005358738,0.243343292,0.439342874,0
04-07-2018 19:04,0.040231682,0,0.261232769,0.114476433,0.25714287,0.018478281,0.005358738,0.293164152,0.440185357,0
04-07-2018 19:05,0.042324972,0,0.262477024,0.105714822,0.257143098,0.018478291,0.005358738,0.248412898,0.440185357,0
04-07-2018 19:06,0.043897126,7.07E-05,0.260877251,0.104779782,0.25934076,0.019565241,0.005358738,0.311981874,0.438079206,0
04-07-2018 19:07,0.047382859,0.000405777,0.261588264,0.105807141,0.257143098,0.019565225,0.005358738,0.262695015,0.441449025,0
04-07-2018 19:08,0.049674487,0.000135926,0.258566488,0.102271926,0.257143098,0.019565225,0.005358735,0.30802997,0.441027783,0
04-07-2018 19:09,0.052757656,0.000479326,0.257677728,0.104879756,0.25934076,0.019565241,0.005656451,0.278298034,0.439764116,0
04-07-2018 19:10,0.055659523,0.00036702,0.259988514,0.120515322,0.259340715,0.021739139,0.005656447,0.313861977,0.441449025,0
04-07-2018 19:11,0.057665199,0.001399888,0.26354352,0.128972075,0.259340715,0.022826101,0.005656447,0.277825133,0.439764116,0
04-07-2018 19:12,0.061920447,0.002189974,0.261055022,0.133899602,0.25934076,0.023913076,0.005656447,0.29986636,0.441449025,0
04-07-2018 19:13,0.067225731,0.002008768,0.259988491,0.133573758,0.263736589,0.023913059,0.005656451,0.270537225,0.44229145,0
04-07-2018 19:14,0.068091404,0.004589479,0.263010266,0.133777573,0.26593425,0.023913059,0.005954157,0.301833962,0.438921632,0
04-07-2018 19:15,0.071371947,0.00445202,0.260877251,0.133756211,0.263736589,0.023913059,0.005954155,0.287691045,0.441027783,0
04-07-2018 19:16,0.073407718,0.005754924,0.262832542,0.136159314,0.26593425,0.023913076,0.005954157,0.294171453,0.437657965,0
04-07-2018 19:17,0.076139567,0.007651426,0.259632996,0.145636557,0.26593425,0.022826089,0.006549568,0.297767457,0.439342874,0
04-07-2018 19:18,0.079996109,0.006649948,0.257144486,0.160127325,0.26593425,0.022826101,0.006549567,0.303934065,0.439342874,0
04-07-2018 19:19,0.081573355,0.010793395,0.258388717,0.166783932,0.268131912,0.022826089,0.006549567,0.288386546,0.439764116,0
04-07-2018 19:20,0.083131722,0.01136552,0.258566488,0.17192175,0.268131902,0.021739139,0.006549568,0.301780862,0.443133934,0
04-07-2018 19:21,0.085508359,0.01436974,0.258744236,0.183046851,0.268131912,0.021739142,0.005954157,0.297470057,0.439342874,0
04-07-2018 19:22,0.090272106,0.016225464,0.259455225,0.195220894,0.270329573,0.021739142,0.005954155,0.295138554,0.44229145,0
04-07-2018 19:23,0.09410542,0.017111573,0.260166238,0.210094708,0.268131912,0.021739142,0.005954155,0.305287666,0.441449025,0
04-07-2018 19:24,0.101147176,0.019491678,0.262121506,0.236424198,0.270329573,0.021739142,0.005954155,0.296380256,0.438921632,0
04-07-2018 19:25,0.104983891,0.020342655,0.262121506,0.250016741,0.270329573,0.021739142,0.005954155,0.359695132,0.439342874,0
04-07-2018 19:26,0.109305352,0.025668415,0.259099756,0.256899861,0.274725403,0.021739139,0.005954155,0.295236854,0.44229145,0
04-07-2018 19:27,0.110727383,0.030137691,0.263010266,0.262672891,0.274725403,0.019565241,0.005954155,0.356103327,0.439764116,0
04-07-2018 19:28,0.109340895,0.035138836,0.262299277,0.267026636,0.270329573,0.019565225,0.005954155,0.307520269,0.440185357,0
04-07-2018 19:29,0.105237226,0.036907823,0.260699503,0.270310533,0.274725403,0.019565241,0.005954155,0.356799628,0.441027783,0
04-07-2018 19:30,0.102489475,0.040267184,0.257144463,0.267924359,0.276923064,0.018478291,0.005954155,0.303745864,0.439764116,0
04-07-2018 19:31,0.104355195,0.043478426,0.260877251,0.271429582,0.274725403,0.019565241,0.005954155,0.369742644,0.439764116,0
04-07-2018 19:32,0.104355195,0.043478426,0.260877251,0.271429582,0.274725438,0.019565241,0.005954155,0.369742644,0.439764116,0
04-07-2018 19:33,0.110307496,0.051439974,0.25909973,0.284624272,0.274725438,0.021739139,0.005954155,0.382009558,0.439764116,0
04-07-2018 19:34,0.114882074,0.053520832,0.265321052,0.306650162,0.274725403,0.022826101,0.005954155,0.314180677,0.439342874,0
04-07-2018 19:35,0.117932103,0.056691559,0.257499981,0.32830665,0.276923064,0.023913076,0.005954155,0.381875858,0.441449025,0
04-07-2018 19:36,0.1197198,0.058645515,0.260344009,0.344416464,0.276923089,0.027173924,0.005954157,0.325970991,0.441027783,0
04-07-2018 19:37,0.120090795,0.06056848,0.259988491,0.346064936,0.276923089,0.029347823,0.005954155,0.373181548,0.440185357,0
04-07-2018 19:38,0.120945471,0.060521159,0.259988491,0.357881839,0.276923089,0.032608709,0.005954155,0.310412172,0.439764116,0
04-07-2018 19:39,0.120359965,0.062654524,0.262832519,0.36970613,0.276923064,0.035869558,0.005954155,0.378134354,0.44229145,0
04-07-2018 19:40,0.123230536,0.067102433,0.263721279,0.371326778,0.279120725,0.044565228,0.005954155,0.313747676,0.440185357,0
04-07-2018 19:41,0.124042801,0.069596287,0.263899052,0.367774555,0.276923064,0.055434798,0.005954157,0.379641056,0.440185357,0
04-07-2018 19:42,0.124814295,0.069325403,0.262121506,0.361883474,0.279120725,0.06304348,0.006549568,0.310149972,0.441027783,0
04-07-2018 19:43,0.121404047,0.068971695,0.261054998,0.36672247,0.279120934,0.070652166,0.006549568,0.360452033,0.440185357,0
04-07-2018 19:44,0.117092465,0.069624011,0.258388717,0.365825061,0.279120725,0.07608695,0.00714498,0.298170758,0.443133934,0
04-07-2018 19:45,0.116688262,0.06867735,0.262121529,0.364566111,0.281318893,0.077173937,0.007442696,0.352493323,0.441449025,0
04-07-2018 19:46,0.120729015,0.067450307,0.259810743,0.359096932,0.281318779,0.081521735,0.007442692,0.286960444,0.443555176,0
04-07-2018 19:47,0.120729015,0.067450307,0.259810743,0.359096932,0.281318779,0.081521735,0.007442696,0.286960444,0.443555176,0
04-07-2018 19:48,0.133908605,0.069187131,0.264076797,0.355749059,0.281318893,0.093478254,0.008038107,0.277895433,0.44229145,0
04-07-2018 19:49,0.139032232,0.073685203,0.259277478,0.360101546,0.285714722,0.09782609,0.008335813,0.329305395,0.440185357,0
04-07-2018 19:50,0.141508985,0.077852853,0.262121506,0.350947474,0.285714469,0.098913039,0.008633519,0.269687124,0.440185357,0
04-07-2018 19:51,0.141401002,0.080656634,0.262477024,0.357655482,0.285714469,0.098913055,0.009526646,0.319584884,0.438921632,0
04-07-2018 19:52,0.143169938,0.080312899,0.25909973,0.364981569,0.285714722,0.098913055,0.010122058,0.253898405,0.441027783,0
04-07-2018 19:53,0.146506697,0.080777578,0.260877251,0.358588888,0.287911878,0.098913039,0.010419764,0.303927065,0.440185357,0
04-07-2018 19:54,0.150147662,0.079393464,0.259632996,0.361155203,0.287912121,0.099999989,0.011015185,0.264344117,0.440185357,0
04-07-2018 19:55,0.150979619,0.078842621,0.267098549,0.35843877,0.287911878,0.104347824,0.011312891,0.303320964,0.441449025,0
04-07-2018 19:56,0.162339707,0.074136767,0.260877251,0.354974574,0.290110045,0.105434774,0.011610597,0.306024967,0.438921632,0
04-07-2018 19:57,0.162339707,0.074136767,0.260877251,0.354974574,0.290110045,0.105434774,0.011610597,0.306024967,0.438921632,0
04-07-2018 19:58,0.16760307,0.071652114,0.26478781,0.366170097,0.290110045,0.106521761,0.011908303,0.271524226,0.441870267,0
04-07-2018 19:59,0.173156379,0.069317823,0.258388717,0.372407473,0.287911878,0.10869566,0.012503725,0.297685357,0.439764116,0
04-07-2018 20:00,0.174141809,0.066289382,0.262121529,0.38365204,0.290110045,0.10869566,0.01280143,0.276969132,0.440185357,0
04-07-2018 20:01,0.175477934,0.064837154,0.261232769,0.39975148,0.290109966,0.105434774,0.013099136,0.287329945,0.441027783,0
04-07-2018 20:02,0.176304511,0.067057556,0.264254521,0.409359522,0.290109966,0.104347824,0.013396842,0.263200416,0.439764116,0
04-07-2018 20:03,0.178116348,0.071360661,0.260699503,0.422557198,0.290110045,0.101086976,0.013396842,0.278330534,0.441449025,0
04-07-2018 20:04,0.181112563,0.076254251,0.258566488,0.432950571,0.292307707,0.099999989,0.013099136,0.264589918,0.440185357,0
04-07-2018 20:05,0.182378143,0.076663332,0.260166261,0.450617371,0.296703536,0.101086976,0.01280143,0.273037328,0.44229145,0
04-07-2018 20:06,0.186590708,0.076038466,0.260166261,0.450914464,0.292307707,0.103260875,0.012503725,0.254163305,0.441027783,0
04-07-2018 20:07,0.192656559,0.075762321,0.263899026,0.451529713,0.296703536,0.103260875,0.011908303,0.256423008,0.441449025,0
04-07-2018 20:08,0.185349658,0.063893859,0.25909973,0.43170341,0.296703536,0.103260875,0.011610597,0.243326492,0.438921632,0
04-07-2018 20:09,0.183662501,0.062231706,0.259988491,0.417454434,0.298901197,0.101086976,0.011312891,0.257596509,0.441449025,0
04-07-2018 20:10,0.184311785,0.057910002,0.259810743,0.408827584,0.298901153,0.099999989,0.011312891,0.270582125,0.440185357,0
04-07-2018 20:11,0.189967054,0.059890235,0.262121546,0.407706648,0.298901153,0.098913039,0.011312891,0.281645738,0.439764116,0
04-07-2018 20:12,0.191008649,0.061810034,0.258922006,0.406736774,0.298901197,0.095652191,0.011610597,0.284821542,0.441027783,0
04-07-2018 20:13,0.198044027,0.065071463,0.261943782,0.405280234,0.301098859,0.093478254,0.011610597,0.292751551,0.443555176,0
04-07-2018 20:14,0.207179344,0.068828362,0.261588264,0.400569349,0.301098998,0.092391305,0.011610597,0.305503467,0.439764116,0
04-07-2018 20:15,0.220717545,0.067623882,0.259632996,0.396862606,0.301098998,0.090217406,0.011610597,0.336625604,0.440185357,0
04-07-2018 20:16,0.247166656,0.075607943,0.264610062,0.408173351,0.301098859,0.08804347,0.011908303,0.318448482,0.441027783,0
04-07-2018 20:17,0.275685424,0.080568325,0.261054998,0.424042819,0.303297027,0.083695672,0.012503725,0.337878705,0.439764116,0
04-07-2018 20:18,0.291927679,0.082418839,0.264254521,0.429357164,0.298901197,0.081521735,0.01280143,0.349035119,0.441027783,0
04-07-2018 20:19,0.313831462,0.084022552,0.263365784,0.419018965,0.303297027,0.077173937,0.013099136,0.364407937,0.440185357,0
04-07-2018 20:20,0.331054918,0.085820759,0.261232769,0.422008913,0.303296843,0.073913051,0.013396842,0.378414454,0.514743069,0
04-07-2018 20:21,0.358628349,0.141352042,0.260699503,0.406141646,0.303297027,0.072826102,0.013992264,0.368925843,0.514743069,0
04-07-2018 20:22,0.376025714,0.145347189,0.264787786,0.402361966,0.301098859,0.071739153,0.013992264,0.386920264,0.515585495,0
04-07-2018 20:23,0.407528685,0.182327339,0.26389905,0.394936848,0.303297027,0.072826102,0.014587675,0.370454645,0.513900585,0
04-07-2018 20:24,0.410096386,0.189478529,0.259277478,0.391887325,0.303296843,0.072826102,0.015480803,0.400524581,0.513900585,0
04-07-2018 20:25,0.40920214,0.19603325,0.260166238,0.37243168,0.303296843,0.071739153,0.016076214,0.36636984,0.51305816,0
04-07-2018 20:26,0.408220263,0.20107496,0.449649617,0.375363467,0.303297027,0.070652166,0.016969331,0.399459279,0.511794434,0
04-07-2018 20:27,0.400667724,0.211670354,0.531122039,0.361814309,0.309890011,0.068478267,0.017564753,0.35844123,0.514743069,0
04-07-2018 20:28,0.394472457,0.223868015,0.565410383,0.365848954,0.30769235,0.067391317,0.017564753,0.402874283,0.511794434,0
04-07-2018 20:29,0.396093637,0.234977204,0.582665632,0.355028805,0.303297027,0.067391317,0.017862459,0.360940233,0.51305816,0
04-07-2018 20:30,0.394158472,0.243566884,0.584891962,0.347466774,0.30769235,0.068478267,0.01845787,0.410996693,0.516849162,0
04-07-2018 20:31,0.389163315,0.249716962,0.586669482,0.328330543,0.30769234,0.072826102,0.01845787,0.361437634,0.513900585,0
04-07-2018 20:32,0.387281947,0.256905549,0.575755513,0.334338261,0.30769234,0.077173937,0.018755586,0.405816787,0.51305816,0
04-07-2018 20:33,0.387494597,0.260574264,0.607977466,0.320682056,0.30769235,0.081521735,0.019350998,0.371744346,0.516006737,0
04-07-2018 20:34,0.391011525,0.262256912,0.585811843,0.348975659,0.309890011,0.08695652,0.020244125,0.419310303,0.511794434,0
04-07-2018 20:35,0.387854935,0.262320239,0.58426093,0.342844859,0.309890185,0.092391305,0.021732664,0.377004952,0.51305816,0
04-07-2018 20:36,0.383548817,0.262529167,0.578141851,0.343722619,0.309890185,0.09782609,0.022923487,0.423783909,0.515585495,0
04-07-2018 20:37,0.379559221,0.261874458,0.566330287,0.335701744,0.309890011,0.104347824,0.023518909,0.376603752,0.511794434,0
04-07-2018 20:38,0.379051873,0.261754037,0.582492337,0.336535804,0.312088179,0.116304343,0.023816615,0.418556402,0.511794434,0
04-07-2018 20:39,0.379051873,0.261754037,0.582492337,0.336535804,0.31208803,0.116304343,0.023816615,0.418556402,0.511794434,0
04-07-2018 20:40,0.37096035,0.260428164,0.590380055,0.335672506,0.312088179,0.139130432,0.024709732,0.409795692,0.511794434,0
04-07-2018 20:41,0.367957199,0.260810368,0.579026193,0.330114829,0.31428584,0.141304331,0.025900565,0.378404354,0.516006737,0
04-07-2018 20:42,0.363622322,0.259856976,0.583105583,0.323987016,0.312088179,0.139130432,0.027389104,0.40025618,0.511794434,0
04-07-2018 20:43,0.363627059,0.261508459,0.580839252,0.316324853,0.312088179,0.133695647,0.028282232,0.381368458,0.517270462,0
04-07-2018 20:44,0.356394426,0.259658519,0.587398258,0.316291057,0.31428584,0.128260862,0.027984516,0.381407558,0.511373193,0
